date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-02-10,6,S6,6822.305009963584,41128.21314653173,41615.34000360017,41229.23920870163,10383.804534499362,5689.615013773039,0,0
2025-02-11,0,S6,0.0,57908.031899811445,60833.38328889134,58497.66458327935,5689.615013773035,5689.615013773035,0,53
2025-02-11,6,S6,5127.672405904988,42693.123610901835,43410.93822139063,42840.35408821969,10320.166593472113,5689.615013773035,0,4
2025-02-12,0,S6,0.0,56820.060672813466,59648.494911824084,57390.24235394885,5689.615013773032,5689.615013773032,0,6
2025-02-12,6,S6,4398.560275027465,41669.38971753374,42073.683073685854,41767.19547785289,10416.674466879273,5689.615013773032,0,0
2025-02-13,0,S6,0.0,54038.73309329894,56385.81354528705,54512.4463785512,5664.777549130509,5664.777549130509,0,0
2025-02-13,6,S6,4593.19363647236,39221.98317985348,39606.07033323885,39317.45540254513,9874.074074074075,5664.777549130509,0,0
2025-02-14,0,S6,0.0,22274.305072048086,24092.971308592623,22641.7037521428,5636.388576381729,5636.388576381729,12,6
2025-02-14,6,S6,2032.781664772762,12539.761170597589,12861.27650396705,12628.727313262123,9653.809682328634,5636.388576381729,12,17
2025-02-15,0,S6,0.0,22339.27101099357,23243.880677210545,22523.52790461908,5595.27698040774,5595.27698040774,16,6
2025-02-15,6,S6,1496.5861929508683,12115.886676788186,12452.074898194205,12217.88858104124,9565.022364116418,5595.27698040774,8,6
2025-02-16,0,S6,0.0,57232.49593443933,59161.001951434686,57622.69197117173,5535.084033477883,5535.084033477883,0,14
2025-02-16,6,S6,7050.469033724694,40985.95338439725,41511.884587362736,41094.738465472634,10674.098892103246,5535.084033477883,0,11
